year,fips,area_name,state,studio_rent,one_bed_rent,two_bed_rent,three_bed_rent,four_bed_rent
,900551350,"Litchfield County, CT",9.0,770,916,1180,1502,1599
,900552630,"Litchfield County, CT",9.0,770,916,1180,1502,1599
,900553470,"Litchfield County, CT",9.0,770,916,1180,1502,1599
,900554030,"Litchfield County, CT",9.0,770,916,1180,1502,1599
,900560750,"Litchfield County, CT",9.0,770,916,1180,1502,1599
,900565930,"Litchfield County, CT",9.0,770,916,1180,1502,1599
,900566420,"Litchfield County, CT",9.0,770,916,1180,1502,1599
,900567960,"Litchfield County, CT",9.0,770,916,1180,1502,1599
,900575730,"Litchfield County, CT",9.0,770,916,1180,1502,1599
,900576570,"Litchfield County, CT",9.0,770,916,1180,1502,1599
,900579510,"Litchfield County, CT",9.0,770,916,1180,1502,1599
,900579720,"Litchfield County, CT",9.0,770,916,1180,1502,1599
,900580490,"Litchfield County, CT",9.0,770,916,1180,1502,1599
,900586440,"Litchfield County, CT",9.0,770,916,1180,1502,1599
,900587910,"Litchfield County, CT",9.0,770,916,1180,1502,1599
,900714300,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,900715350,"Southern Middlesex County, CT HUD Metro FMR Area",9.0,944,1100,1449,2090,2544
,900718080,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,900719130,"Southern Middlesex County, CT HUD Metro FMR Area",9.0,944,1100,1449,2090,2544
,900720810,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,900722280,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,900722490,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,900726270,"Southern Middlesex County, CT HUD Metro FMR Area",9.0,944,1100,1449,2090,2544
,900735230,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,900740710,"Southern Middlesex County, CT HUD Metro FMR Area",9.0,944,1100,1449,2090,2544
,900747080,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,900747360,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,900757320,"Southern Middlesex County, CT HUD Metro FMR Area",9.0,944,1100,1449,2090,2544
,900761800,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,900781680,"Southern Middlesex County, CT HUD Metro FMR Area",9.0,944,1100,1449,2090,2544
,900901220,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",9.0,897,1118,1376,1715,2143
,900903250,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",9.0,897,1118,1376,1715,2143
,900904580,"New Haven-Meriden, CT HUD Metro FMR Area",9.0,1042,1162,1407,1775,2008
,900907310,"New Haven-Meriden, CT HUD Metro FMR Area",9.0,1042,1162,1407,1775,2008
,900914160,"New Haven-Meriden, CT HUD Metro FMR Area",9.0,1042,1162,1407,1775,2008
,900919550,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",9.0,897,1118,1376,1715,2143
,900922910,"New Haven-Meriden, CT HUD Metro FMR Area",9.0,1042,1162,1407,1775,2008
,900934950,"New Haven-Meriden, CT HUD Metro FMR Area",9.0,1042,1162,1407,1775,2008
,900935650,"New Haven-Meriden, CT HUD Metro FMR Area",9.0,1042,1162,1407,1775,2008
,900944560,"New Haven-Meriden, CT HUD Metro FMR Area",9.0,1042,1162,1407,1775,2008
,900946520,"New Haven-Meriden, CT HUD Metro FMR Area",9.0,1042,1162,1407,1775,2008
,900946940,"Waterbury, CT HUD Metro FMR Area",9.0,729,906,1119,1394,1573
,900947535,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",9.0,897,1118,1376,1715,2143
,900949950,"Waterbury, CT HUD Metro FMR Area",9.0,729,906,1119,1394,1573
,900952070,"New Haven-Meriden, CT HUD Metro FMR Area",9.0,1042,1162,1407,1775,2008
,900953890,"New Haven-Meriden, CT HUD Metro FMR Area",9.0,1042,1162,1407,1775,2008
,900954870,"New Haven-Meriden, CT HUD Metro FMR Area",9.0,1042,1162,1407,1775,2008
,900957600,"New Haven-Meriden, CT HUD Metro FMR Area",9.0,1042,1162,1407,1775,2008
,900958300,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",9.0,897,1118,1376,1715,2143
,900962290,"Waterbury, CT HUD Metro FMR Area",9.0,729,906,1119,1394,1573
,900967610,"Milford-Ansonia-Seymour, CT HUD Metro FMR Area",9.0,897,1118,1376,1715,2143
,900969640,"Waterbury, CT HUD Metro FMR Area",9.0,729,906,1119,1394,1573
,900978740,"New Haven-Meriden, CT HUD Metro FMR Area",9.0,1042,1162,1407,1775,2008
,900980070,"Waterbury, CT HUD Metro FMR Area",9.0,729,906,1119,1394,1573
,900982870,"New Haven-Meriden, CT HUD Metro FMR Area",9.0,1042,1162,1407,1775,2008
,900987560,"Waterbury, CT HUD Metro FMR Area",9.0,729,906,1119,1394,1573
,900987700,"New Haven-Meriden, CT HUD Metro FMR Area",9.0,1042,1162,1407,1775,2008
,901106820,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901115910,"Colchester-Lebanon, CT HUD Metro FMR Area",9.0,838,969,1232,1777,2014
,901123400,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901129910,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901133900,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901134250,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901142390,"Colchester-Lebanon, CT HUD Metro FMR Area",9.0,838,969,1232,1777,2014
,901142600,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901143230,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901144210,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901148900,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901152350,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901155500,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901156270,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901157040,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901162150,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901166210,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901171670,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901173770,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901178600,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901180280,"Norwich-New London, CT HUD Metro FMR Area",9.0,815,938,1191,1542,1908
,901301080,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,901306260,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,901316400,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,901317800,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,901325360,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,901337910,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,901344910,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,901369220,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,901372090,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,901376290,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,901377830,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,901378250,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,901385950,"Hartford-West Hartford-East Hartford, CT HUD Metro FMR Area",9.0,801,993,1230,1533,1757
,901501430,"Windham County, CT HUD Metro FMR Area",9.0,787,811,1020,1304,1571
,901509190,"Windham County, CT HUD Metro FMR Area",9.0,787,811,1020,1304,1571
,901512130,"Windham County, CT HUD Metro FMR Area",9.0,787,811,1020,1304,1571
,901513810,"Windham County, CT HUD Metro FMR Area",9.0,787,811,1020,1304,1571
,901521860,"Windham County, CT HUD Metro FMR Area",9.0,787,811,1020,1304,1571
,901536000,"Windham County, CT HUD Metro FMR Area",9.0,787,811,1020,1304,1571
,901540500,"Windham County, CT HUD Metro FMR Area",9.0,787,811,1020,1304,1571
,901559980,"Windham County, CT HUD Metro FMR Area",9.0,787,811,1020,1304,1571
,901561030,"Windham County, CT HUD Metro FMR Area",9.0,787,811,1020,1304,1571
,901562710,"Windham County, CT HUD Metro FMR Area",9.0,787,811,1020,1304,1571
,901567400,"Windham County, CT HUD Metro FMR Area",9.0,787,811,1020,1304,1571
,901573420,"Windham County, CT HUD Metro FMR Area",9.0,787,811,1020,1304,1571
,901575870,"Windham County, CT HUD Metro FMR Area",9.0,787,811,1020,1304,1571
,901586790,"Windham County, CT HUD Metro FMR Area",9.0,787,811,1020,1304,1571
,901588190,"Windham County, CT HUD Metro FMR Area",9.0,787,811,1020,1304,1571
,1000199999,"Dover, DE MSA",10.0,880,893,1044,1493,1790
,1000399999,"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD MSA",10.0,864,1013,1226,1528,1754
,1000599999,"Sussex County, DE HUD Metro FMR Area",10.0,637,731,948,1369,1549
,1100199999,"Washington-Arlington-Alexandria, DC-VA-MD HUD Metro FMR Area",11.0,1457,1500,1707,2215,2707
,1200199999,"Gainesville, FL MSA",12.0,721,795,971,1267,1315
,1200399999,"Baker County, FL HUD Metro FMR Area",12.0,522,598,788,982,1324
,1200599999,"Panama City-Lynn Haven-Panama City Beach, FL HUD Metro FMR Area",12.0,735,805,939,1318,1480
,1200799999,"Bradford County, FL",12.0,637,655,746,1042,1310
,1200999999,"Palm Bay-Melbourne-Titusville, FL MSA",12.0,702,866,1078,1465,1788
,1201199999,"Fort Lauderdale, FL HUD Metro FMR Area",12.0,1035,1208,1528,2204,2683
,1201399999,"Calhoun County, FL",12.0,609,627,714,1030,1112
,1201599999,"Punta Gorda, FL MSA",12.0,799,818,1022,1436,1794
,1201799999,"Homosassa Springs, FL MSA",12.0,644,648,854,1218,1499
,1201999999,"Jacksonville, FL HUD Metro FMR Area",12.0,700,872,1059,1391,1777
,1202199999,"Naples-Immokalee-Marco Island, FL MSA",12.0,900,1126,1381,1812,2026
,1202399999,"Columbia County, FL",12.0,651,677,879,1151,1191
,1202799999,"DeSoto County, FL",12.0,537,602,758,1062,1228
,1202999999,"Dixie County, FL",12.0,609,627,714,943,1065
,1203199999,"Jacksonville, FL HUD Metro FMR Area",12.0,700,872,1059,1391,1777
,1203399999,"Pensacola-Ferry Pass-Brent, FL MSA",12.0,798,803,954,1341,1675
,1203599999,"Palm Coast, FL HUD Metro FMR Area",12.0,837,881,1121,1500,1684
,1203799999,"Franklin County, FL",12.0,635,691,786,1134,1380
,1203999999,"Tallahassee, FL HUD Metro FMR Area",12.0,771,829,1019,1361,1478
,1204199999,"Gainesville, FL MSA",12.0,721,795,971,1267,1315
,1204399999,"Glades County, FL",12.0,610,614,792,987,1073
,1204599999,"Gulf County, FL HUD Metro FMR Area",12.0,640,644,848,1057,1328
,1204799999,"Hamilton County, FL",12.0,609,627,714,1014,1070
,1204999999,"Hardee County, FL",12.0,611,614,731,1015,1202
,1205199999,"Hendry County, FL",12.0,642,661,752,1052,1161
,1205399999,"Tampa-St. Petersburg-Clearwater, FL MSA",12.0,935,981,1206,1575,1925
,1205599999,"Sebring, FL MSA",12.0,552,643,847,1074,1222
,1205799999,"Tampa-St. Petersburg-Clearwater, FL MSA",12.0,935,981,1206,1575,1925
,1205999999,"Holmes County, FL",12.0,551,555,731,911,1283
,1206199999,"Sebastian-Vero Beach, FL MSA",12.0,663,853,1018,1398,1625
,1206399999,"Jackson County, FL",12.0,482,650,740,992,1002
,1206599999,"Tallahassee, FL HUD Metro FMR Area",12.0,771,829,1019,1361,1478
,1206799999,"Lafayette County, FL",12.0,688,708,806,1048,1161
,1206999999,"Orlando-Kissimmee-Sanford, FL MSA",12.0,989,1064,1248,1636,1956
,1207199999,"Cape Coral-Fort Myers, FL MSA",12.0,875,946,1182,1540,1752
,1207399999,"Tallahassee, FL HUD Metro FMR Area",12.0,771,829,1019,1361,1478
,1207599999,"Levy County, FL",12.0,551,554,730,1001,1128
,1207799999,"Liberty County, FL",12.0,609,627,714,890,1022
,1207999999,"Madison County, FL",12.0,498,627,714,940,1254
,1208199999,"North Port-Sarasota-Bradenton, FL MSA",12.0,807,951,1220,1629,1983
,1208399999,"Ocala, FL MSA",12.0,650,730,899,1186,1334
,1208599999,"Port St. Lucie, FL MSA",12.0,932,938,1207,1642,1907
,1208699999,"Miami-Miami Beach-Kendall, FL HUD Metro FMR Area",12.0,1084,1285,1625,2164,2621
,1208799999,"Monroe County, FL",12.0,1195,1327,1728,2287,2903
,1208999999,"Jacksonville, FL HUD Metro FMR Area",12.0,700,872,1059,1391,1777
,1209199999,"Crestview-Fort Walton Beach-Destin, FL HUD Metro FMR Area",12.0,941,947,1116,1528,1959
,1209399999,"Okeechobee County, FL",12.0,673,678,834,1110,1202
,1209599999,"Orlando-Kissimmee-Sanford, FL MSA",12.0,989,1064,1248,1636,1956
,1209799999,"Orlando-Kissimmee-Sanford, FL MSA",12.0,989,1064,1248,1636,1956
,1209999999,"West Palm Beach-Boca Raton, FL HUD Metro FMR Area",12.0,1015,1208,1506,2043,2422
,1210199999,"Tampa-St. Petersburg-Clearwater, FL MSA",12.0,935,981,1206,1575,1925
,1210399999,"Tampa-St. Petersburg-Clearwater, FL MSA",12.0,935,981,1206,1575,1925
,1210599999,"Lakeland-Winter Haven, FL MSA",12.0,698,702,915,1221,1545
,1210799999,"Putnam County, FL",12.0,620,638,726,967,983
,1210999999,"Jacksonville, FL HUD Metro FMR Area",12.0,700,872,1059,1391,1777
,1211199999,"Port St. Lucie, FL MSA",12.0,932,938,1207,1642,1907
,1211399999,"Pensacola-Ferry Pass-Brent, FL MSA",12.0,798,803,954,1341,1675
,1211599999,"North Port-Sarasota-Bradenton, FL MSA",12.0,807,951,1220,1629,1983
,1211799999,"Orlando-Kissimmee-Sanford, FL MSA",12.0,989,1064,1248,1636,1956
,1211999999,"The Villages, FL MSA",12.0,652,659,868,1172,1176
,1212199999,"Suwannee County, FL",12.0,609,627,714,1030,1245
,1212399999,"Taylor County, FL",12.0,609,627,714,929,1029
,1212599999,"Union County, FL",12.0,609,627,714,911,1244
,1212799999,"Deltona-Daytona Beach-Ormond Beach, FL HUD Metro FMR Area",12.0,750,900,1111,1494,1690
,1212999999,"Wakulla County, FL HUD Metro FMR Area",12.0,608,761,933,1163,1638
,1213199999,"Walton County, FL HUD Metro FMR Area",12.0,751,773,880,1269,1545
,1213399999,"Washington County, FL",12.0,539,542,714,1030,1254
,1300199999,"Appling County, GA",13.0,513,516,651,932,1044
,1300399999,"Atkinson County, GA",13.0,491,494,651,907,998
,1300599999,"Bacon County, GA",13.0,556,572,651,834,1143
,1300799999,"Albany, GA MSA",13.0,601,623,740,965,1077
,1300999999,"Baldwin County, GA",13.0,605,608,718,895,973
,1301199999,"Banks County, GA",13.0,570,587,668,862,946
,1301399999,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",13.0,996,1025,1167,1489,1824
,1301599999,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",13.0,996,1025,1167,1489,1824
,1301799999,"Ben Hill County, GA",13.0,536,540,651,874,932
,1301999999,"Berrien County, GA",13.0,493,496,651,928,1079
,1302199999,"Macon, GA HUD Metro FMR Area",13.0,502,677,771,1001,1137
,1302399999,"Bleckley County, GA",13.0,513,516,651,845,998
,1302599999,"Brunswick, GA MSA",13.0,653,657,786,1094,1159
,1302799999,"Valdosta, GA MSA",13.0,549,552,720,1025,1264
,1302999999,"Savannah, GA MSA",13.0,838,887,1010,1385,1589
,1303199999,"Bulloch County, GA",13.0,550,597,709,1023,1245
,1303399999,"Augusta-Richmond County, GA-SC HUD Metro FMR Area",13.0,689,722,848,1156,1489
,1303599999,"Butts County, GA HUD Metro FMR Area",13.0,689,694,914,1209,1454
,1303799999,"Calhoun County, GA",13.0,491,494,651,858,932
,1303999999,"Camden County, GA",13.0,682,687,853,1162,1427
,1304399999,"Candler County, GA",13.0,513,516,651,913,998
,1304599999,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",13.0,996,1025,1167,1489,1824
,1304799999,"Chattanooga, TN-GA MSA",13.0,599,686,832,1081,1305
,1304999999,"Charlton County, GA",13.0,556,572,651,829,932
,1305199999,"Savannah, GA MSA",13.0,838,887,1010,1385,1589
,1305399999,"Columbus, GA-AL MSA",13.0,594,670,790,1062,1387
,1305599999,"Chattooga County, GA",13.0,491,494,651,893,1114
,1305799999,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",13.0,996,1025,1167,1489,1824
,1305999999,"Athens-Clarke County, GA MSA",13.0,690,723,848,1150,1362
,1306199999,"Clay County, GA",13.0,513,516,651,939,998
,1306399999,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",13.0,996,1025,1167,1489,1824
,1306599999,"Clinch County, GA",13.0,513,516,651,939,998
,1306799999,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",13.0,996,1025,1167,1489,1824
,1306999999,"Coffee County, GA",13.0,556,572,651,811,882
,1307199999,"Colquitt County, GA",13.0,513,516,651,811,923
,1307399999,"Augusta-Richmond County, GA-SC HUD Metro FMR Area",13.0,689,722,848,1156,1489
,1307599999,"Cook County, GA",13.0,552,555,651,861,1017
,1307799999,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",13.0,996,1025,1167,1489,1824
,1307999999,"Macon, GA HUD Metro FMR Area",13.0,502,677,771,1001,1137
,1308199999,"Crisp County, GA",13.0,513,516,651,876,963
,1308399999,"Chattanooga, TN-GA MSA",13.0,599,686,832,1081,1305
,1308599999,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",13.0,996,1025,1167,1489,1824
,1308799999,"Decatur County, GA",13.0,491,495,651,865,882
,1308999999,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",13.0,996,1025,1167,1489,1824
,1309199999,"Dodge County, GA",13.0,491,494,651,811,932
,1309399999,"Dooly County, GA",13.0,542,572,651,811,882
,1309599999,"Albany, GA MSA",13.0,601,623,740,965,1077
,1309799999,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",13.0,996,1025,1167,1489,1824
,1309999999,"Early County, GA",13.0,473,572,651,841,933
,1310199999,"Valdosta, GA MSA",13.0,549,552,720,1025,1264
,1310399999,"Savannah, GA MSA",13.0,838,887,1010,1385,1589
,1310599999,"Elbert County, GA",13.0,530,533,651,867,1042
,1310799999,"Emanuel County, GA",13.0,507,510,651,881,1087
,1310999999,"Evans County, GA",13.0,513,516,651,811,1111
,1311199999,"Fannin County, GA",13.0,609,627,714,1026,1133
,1311399999,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",13.0,996,1025,1167,1489,1824
,1311599999,"Rome, GA MSA",13.0,609,613,755,1013,1213
,1311799999,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",13.0,996,1025,1167,1489,1824
,1311999999,"Franklin County, GA",13.0,424,572,651,924,998
,1312199999,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",13.0,996,1025,1167,1489,1824
,1312399999,"Gilmer County, GA",13.0,578,581,745,928,1209
,1312599999,"Glascock County, GA",13.0,534,537,651,918,969
,1312799999,"Brunswick, GA MSA",13.0,653,657,786,1094,1159
,1312999999,"Gordon County, GA",13.0,517,534,653,942,1146
,1313199999,"Grady County, GA",13.0,513,525,671,917,955
,1313399999,"Greene County, GA",13.0,580,597,679,884,970
,1313599999,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",13.0,996,1025,1167,1489,1824
,1313799999,"Habersham County, GA",13.0,479,536,703,949,952
,1313999999,"Gainesville, GA MSA",13.0,700,789,898,1195,1315
,1314199999,"Hancock County, GA",13.0,513,516,651,939,1003
,1314399999,"Haralson County, GA HUD Metro FMR Area",13.0,692,697,834,1053,1305
,1314599999,"Columbus, GA-AL MSA",13.0,594,670,790,1062,1387
,1314799999,"Hart County, GA",13.0,503,506,667,831,1050
,1314999999,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",13.0,996,1025,1167,1489,1824
,1315199999,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",13.0,996,1025,1167,1489,1824
,1315399999,"Warner Robins, GA HUD Metro FMR Area",13.0,687,786,895,1150,1471
,1315599999,"Irwin County, GA",13.0,513,516,651,811,998
,1315799999,"Jackson County, GA",13.0,581,585,769,1026,1201
,1315999999,"Atlanta-Sandy Springs-Roswell, GA HUD Metro FMR Area",13.0,996,1025,1167,1489,1824
,1316199999,"Jeff Davis County, GA",13.0,513,516,651,811,953
,1316399999,"Jefferson County, GA",13.0,491,494,651,836,1057
,1316599999,"Jenkins County, GA",13.0,513,516,651,841,998
,1316799999,"Johnson County, GA",13.0,556,572,651,879,882
,1316999999,"Macon, GA HUD Metro FMR Area",13.0,502,677,771,1001,1137
,1317199999,"Lamar County, GA HUD Metro FMR Area",13.0,654,673,766,1007,1199
,1317399999,"Valdosta, GA MSA",13.0,549,552,720,1025,1264
,1317599999,"Laurens County, GA",13.0,529,533,651,872,1070
,1317799999,"Albany, GA MSA",13.0,601,623,740,965,1077
,1317999999,"Hinesville, GA HUD Metro FMR Area",13.0,709,781,889,1282,1561
,1318199999,"Lincoln County, GA HUD Metro FMR Area",13.0,548,590,672,930,941
,1318399999,"Long County, GA HUD Metro FMR Area",13.0,539,543,682,984,1051
